Z (cm),U (eV)
1.5894868585732165,-0.1355826337228652
1.5919899874843555,-0.13579614968148387
1.5944931163954945,-0.13600966564010256
1.5969962453066333,-0.13622318159872124
1.5994993742177723,-0.13643669755733995
1.6020025031289111,-0.1366502135159586
1.6045056320400501,-0.1368637294745773
1.607008760951189,-0.13707724543319597
1.609511889862328,-0.13729076139181468
1.612015018773467,-0.13750427735043336
1.6145181476846058,-0.13771779330905204
1.6170212765957448,-0.13793130926767072
1.6195244055068836,-0.1381448252262894
1.6220275344180226,-0.1383583411849081
1.6245306633291614,-0.13857185714352677
1.6270337922403004,-0.13878537310214548
1.6295369211514394,-0.13899888906076416
1.6320400500625782,-0.13921240501938284
1.6345431789737173,-0.13942592097800152
1.637046307884856,-0.1396394369366202
1.639549436795995,-0.13985295289523889
1.6420525657071339,-0.14006646885385757
1.644555694618273,-0.14027998481247628
1.647058823529412,-0.14049350077109496
1.6495619524405507,-0.14070701672971364
1.6520650813516897,-0.14092053268833232
1.6545682102628285,-0.141134048646951
1.6570713391739675,-0.1413475646055697
1.6595744680851063,-0.14156108056418837
1.6620775969962454,-0.14177459652280705
1.6645807259073844,-0.14198811248142576
1.6670838548185232,-0.14220162844004444
1.6695869837296622,-0.14241514439866312
1.672090112640801,-0.1426286603572818
1.67459324155194,-0.1428421763159005
1.6770963704630788,-0.14305569227451917
1.6795994993742178,-0.14326920823313785
1.6821026282853568,-0.14348272419175656
1.6846057571964956,-0.14369624015037522
1.6871088861076347,-0.14390975610899392
1.6896120150187734,-0.1441232720676126
1.6921151439299125,-0.1443367880262313
1.6946182728410513,-0.14455030398484997
1.6971214017521903,-0.14476381994346865
1.6996245306633293,-0.14497733590208736
1.702127659574468,-0.13837775566645907
1.7046307884856071,-0.12618754477353175
1.707133917396746,-0.11142683416421076
1.709637046307885,-0.09477303212443745
1.7121401752190237,-0.07657849246495826
1.7146433041301627,-0.05706618407708518
1.7171464330413018,-0.036392379959259674
1.7196495619524406,-0.014673843093175792
1.7221526908635796,0.00799824905211835
1.7246558197747184,0.03155035574809953
1.7271589486858574,0.055921671881432766
1.7296620775969962,0.08106092575401802
1.7321652065081352,0.10692419003196935
1.7346683354192742,0.13347332981738141
1.737171464330413,0.16067486896245609
1.739674593241552,0.18849914087031616
1.7421777221526908,0.21691963867603858
1.7446808510638299,0.24591250877545642
1.7471839799749687,0.2754561497156738
1.7496871088861077,0.3055308900340439
1.7521902377972467,0.33611872626666295
1.7546933667083855,0.36720310751082375
1.7571964956195245,0.3987687564955106
1.7596996245306633,0.43080151963096736
1.7622027534418023,0.46328824031467875
1.7647058823529411,0.4962166510879491
1.7672090112640801,0.5295752812116549
1.7697121401752192,0.5633533769598258
1.772215269086358,0.5975408324838353
1.774718397997497,0.6321281295248704
1.7772215269086358,0.6671062845816579
1.7797246558197748,0.7024668023982044
1.7822277847309136,0.7382016348394651
1.7847309136420526,0.7743031443848742
1.7872340425531916,0.8107640715991783
1.7897371714643304,0.8475775060449856
1.7922403003754694,0.8847368601864645
1.7947434292866082,0.9222358459033135
1.7972465581977473,0.9600684532915557
1.799749687108886,0.998228931474968
1.802252816020025,1.0367117711906233
1.804755944931164,1.0755116889448006
1.8072590738423029,1.1146236125634121
1.809762202753442,1.1540426679843532
1.8122653316645807,1.1937641671589865
1.8147684605757197,1.2337835969469388
1.8172715894868585,1.2740966089025834
1.8197747183979975,1.3146990098641238
1.8222778473091366,1.3555867532666002
1.8247809762202754,1.3967559311094524
1.8272841051314144,1.438202766517127
1.8297872340425532,1.4799236068380281
1.8322903629536922,1.5219149172333055
1.834793491864831,1.5641732747119288
1.83729662077597,1.6066953625733844
1.839799749687109,1.6494779652230525
1.8423028785982478,1.692517963329135
1.8448060075093868,1.7358123292929486
1.8473091364205256,1.7793581230072049
1.8498122653316647,1.823152487879442
1.8523153942428034,1.8671926470997682
1.8548185231539425,1.9114759001342325
1.8573216520650815,1.95599961942664
1.8598247809762203,2.0007612472933776
1.8623279098873593,2.045758292997061
1.864831038798498,2.090988329986076
1.8673341677096371,2.1364489932882957
1.869837296620776,2.1821379770480887
1.872340425531915,2.228053032196833
1.874843554443054,2.2741919642477706
